3.450984e+01	9.997954e-01	-7.252728e+00
3.381357e+01	9.997965e-01	-6.697792e+00
3.313095e+01	9.997975e-01	-6.082404e+00
3.246172e+01	9.997985e-01	-5.514028e+00
3.180561e+01	9.997995e-01	-4.995805e+00
3.116236e+01	9.998005e-01	-4.523689e+00
3.053173e+01	9.998015e-01	-4.093437e+00
2.991346e+01	9.998024e-01	-3.702141e+00
2.930731e+01	9.998034e-01	-3.346938e+00
2.871305e+01	9.998043e-01	-3.021929e+00
2.813044e+01	9.998052e-01	-2.688622e+00
2.755926e+01	9.998061e-01	-2.381222e+00
2.699928e+01	9.998070e-01	-2.108412e+00
2.645027e+01	9.998079e-01	-1.866751e+00
2.591203e+01	9.998087e-01	-1.652812e+00
2.538434e+01	9.998096e-01	-1.463671e+00
2.486700e+01	9.998104e-01	-1.296753e+00
2.435981e+01	9.998112e-01	-1.147880e+00
2.386255e+01	9.998121e-01	-1.010118e+00
2.337505e+01	9.998128e-01	-8.883007e-01
2.289711e+01	9.998136e-01	-7.850874e-01
2.242854e+01	9.998144e-01	-7.003916e-01
2.196916e+01	9.998152e-01	-6.346669e-01
2.151878e+01	9.998159e-01	-5.897849e-01
2.107724e+01	9.998167e-01	-5.687129e-01
2.064435e+01	9.998174e-01	-5.767673e-01
2.021996e+01	9.998181e-01	-6.214005e-01
1.980388e+01	9.998187e-01	-7.139388e-01
1.939596e+01	9.998194e-01	-8.691939e-01
1.899604e+01	9.998201e-01	-1.107815e+00
1.860396e+01	9.998206e-01	-1.466065e+00
1.821957e+01	9.998212e-01	-1.988305e+00
1.784272e+01	9.998217e-01	-2.695166e+00
1.747325e+01	9.998222e-01	-3.639938e+00
1.711103e+01	9.989800e-01	-4.858164e+00
1.675591e+01	9.987097e-01	-6.477278e+00
1.640776e+01	9.983599e-01	-8.547645e+00
1.606643e+01	9.979155e-01	-1.116502e+01
1.573180e+01	9.973435e-01	-1.440485e+01
1.540372e+01	9.966288e-01	-1.829619e+01
1.508208e+01	9.957471e-01	-2.289452e+01
1.476675e+01	9.946632e-01	-2.819664e+01
1.445759e+01	9.933585e-01	-3.413957e+01
1.415450e+01	9.917742e-01	-4.057267e+01
1.385736e+01	9.898629e-01	-4.725343e+01
1.356604e+01	9.875706e-01	-5.412683e+01
1.328043e+01	9.848747e-01	-6.203976e+01
1.300042e+01	9.816694e-01	-6.740640e+01
1.272590e+01	9.778924e-01	-7.104416e+01
1.245677e+01	9.735056e-01	-7.266322e+01
1.219291e+01	9.684480e-01	-7.196343e+01
1.193422e+01	9.625884e-01	-6.886664e+01
1.168061e+01	9.558970e-01	-6.364337e+01
1.143197e+01	9.482550e-01	-5.672393e+01
1.118821e+01	9.395869e-01	-4.866221e+01
1.094923e+01	9.298061e-01	-4.005739e+01
1.071493e+01	9.188154e-01	-3.150466e+01
1.048522e+01	9.065292e-01	-2.342552e+01
1.026002e+01	8.928424e-01	-1.614652e+01
1.003924e+01	8.776706e-01	-9.846660e+00
9.822783e+00	8.609437e-01	-4.573047e+00
9.610571e+00	8.425356e-01	-2.757373e-01
9.402521e+00	8.224307e-01	3.139593e+00
9.198550e+00	8.005186e-01	5.744374e+00
8.998579e+00	7.766316e-01	7.632215e+00
8.802528e+00	7.505867e-01	8.911807e+00
8.610322e+00	7.223757e-01	9.692518e+00
8.421885e+00	6.917784e-01	1.006336e+01
8.237142e+00	6.586567e-01	1.010105e+01
8.056022e+00	6.228590e-01	9.868198e+00
7.878453e+00	5.843068e-01	9.417490e+00
7.704366e+00	5.428407e-01	8.794907e+00
7.533692e+00	4.983396e-01	8.039546e+00
7.366365e+00	4.508422e-01	7.184683e+00
7.202319e+00	4.002447e-01	6.257114e+00
7.041489e+00	3.459940e-01	5.275175e+00
6.883813e+00	2.889593e-01	4.273949e+00
6.729228e+00	2.293627e-01	3.276149e+00
6.577675e+00	1.715067e-01	2.356770e+00
6.429094e+00	1.197812e-01	1.577498e+00
6.283425e+00	7.594501e-02	9.542240e-01
6.140613e+00	4.189937e-02	5.005982e-01
6.000601e+00	2.100115e-02	2.380572e-01
