0.1	1.84480365461
0.110882524038	1.92544562048
0.122949341369	2.0486777462
0.136329332998	2.22649163981
0.151165405432	2.47637981424
0.167616017014	2.82426829572
0.185856870357	3.30926005131
0.206082788949	3.99149724648
0.228509797994	4.96551735627
0.253377431689	6.37973024862
0.280951291598	8.40256599495
0.31152588344	11.2166779668
0.345427762589	15.1167623937
0.383019021885	20.4461887816
0.42470115901	27.6777218223
0.470919364727	37.50969061
0.522167277791	50.8934862955
0.578992257313	69.1078065236
0.642001228891	93.9056845837
0.711867166947	127.692590913
0.789336282506	173.713340878
0.875235993187	236.419929924
0.970483760531	321.887321853
1.07609688905	438.3729995
1.19320339167	597.150780799
1.32305403759	813.587195489
1.46703571126	1108.60424736
1.62668622517	1510.76912243
1.80371074465	2059.01131178
2.0	2806.3850108
