0.1	121.103898573
0.110882524038	136.219548015
0.122949341369	152.465763677
0.136329332998	172.180482606
0.151165405432	198.930465153
0.167616017014	238.304760028
0.185856870357	293.340706366
0.206082788949	358.733460198
0.228509797994	435.206976734
0.253377431689	532.428880649
0.280951291598	662.456338718
0.31152588344	821.523706375
0.345427762589	1049.25239732
0.383019021885	1339.04781792
0.42470115901	1748.90111095
0.470919364727	2310.10641797
0.522167277791	3083.67114734
0.578992257313	4150.01563179
0.642001228891	5610.01630017
0.711867166947	7606.5643346
0.789336282506	10329.8331453
0.875235993187	14030.5823879
0.970483760531	19064.7303342
1.07609688905	25907.8747848
1.19320339167	35155.1997021
1.32305403759	47491.0384002
1.46703571126	63671.9186038
1.62668622517	84459.448302
1.80371074465	110500.039956
2.0	142147.87745
