0.1	39.8873965058
0.110882524038	46.353421018
0.122949341369	52.3707773819
0.136329332998	58.6365948613
0.151165405432	66.3181376963
0.167616017014	77.2309054405
0.185856870357	94.0002632137
0.206082788949	114.926602536
0.228509797994	136.748501973
0.253377431689	168.696130008
0.280951291598	204.076107687
0.31152588344	256.333080658
0.345427762589	322.508800692
0.383019021885	412.417788193
0.42470115901	532.180090859
0.470919364727	698.214083874
0.522167277791	924.920930428
0.578992257313	1238.98046887
0.642001228891	1670.38518946
0.711867166947	2259.41474196
0.789336282506	3065.66570802
0.875235993187	4162.88538327
0.970483760531	5654.51863293
1.07609688905	7683.60368487
1.19320339167	10439.5749625
1.32305403759	14123.3768639
1.46703571126	18885.5465903
1.62668622517	24776.7120979
1.80371074465	31656.9244005
2.0	39101.4189013
