0.1	0.248372851712
0.110882524038	0.219815630431
0.122949341369	0.201737863885
0.136329332998	0.191979820053
0.151165405432	0.189420933185
0.167616017014	0.193762400847
0.185856870357	0.205468428933
0.206082788949	0.225849776811
0.228509797994	0.257310860946
0.253377431689	0.303826304441
0.280951291598	0.371780271146
0.31152588344	0.471386372513
0.345427762589	0.615785575776
0.383019021885	0.817245176893
0.42470115901	1.09560429315
0.470919364727	1.47757108843
0.522167277791	1.99732559115
0.578992257313	2.70600062678
0.642001228891	3.67191670382
0.711867166947	4.98813981265
0.789336282506	6.78222866632
0.875235993187	9.22756467671
0.970483760531	12.5603351941
1.07609688905	17.1036054114
1.19320339167	23.2963772032
1.32305403759	31.7374071288
1.46703571126	43.2439383303
1.62668622517	58.9288175121
1.80371074465	80.3095523346
2.0	109.455075725
