0.1	78.1243159149
0.110882524038	37.2520114929
0.122949341369	21.8349737215
0.136329332998	15.2752888613
0.151165405432	12.383812581
0.167616017014	11.296446735
0.185856870357	11.2576116897
0.206082788949	11.9004108563
0.228509797994	12.9496536261
0.253377431689	14.0060415115
0.280951291598	15.1142656079
0.31152588344	17.3720484923
0.345427762589	20.1439175716
0.383019021885	23.888452859
0.42470115901	29.1119640761
0.470919364727	36.0005735708
0.522167277791	45.5585760391
0.578992257313	58.6937839735
0.642001228891	76.8075200882
0.711867166947	101.958683729
0.789336282506	136.450121543
0.875235993187	183.588687424
0.970483760531	248.006019592
1.07609688905	335.34786759
1.19320339167	454.034930706
1.32305403759	615.38381501
1.46703571126	832.399134832
1.62668622517	1073.65498318
1.80371074465	1227.568481
2.0	1156.43996872
