0.1	10.8473560649
0.110882524038	13.4469702497
0.122949341369	16.4165694347
0.136329332998	19.8948330266
0.151165405432	24.123517136
0.167616017014	29.5002640891
0.185856870357	36.6723415015
0.206082788949	46.7079877692
0.228509797994	61.1227078282
0.253377431689	81.6946619093
0.280951291598	110.507577012
0.31152588344	150.228836571
0.345427762589	204.539734219
0.383019021885	278.528116436
0.42470115901	379.379013107
0.470919364727	516.837222716
0.522167277791	704.205419322
0.578992257313	959.611729753
0.642001228891	1307.77068715
0.711867166947	1782.37570313
0.789336282506	2429.36340886
0.875235993187	3311.35240769
0.970483760531	4513.70911446
1.07609688905	6152.82119655
1.19320339167	8387.34770818
1.32305403759	11433.588365
1.46703571126	15586.4243728
1.62668622517	21247.8542042
1.80371074465	28965.8913351
2.0	39487.5833935
