1.256637e-02	9.187148e+00	4.108617e+00
1.910289e-02	4.715356e-01	1.361206e-01
2.862504e-02	3.582478e+00	6.236294e-01
3.889016e-02	4.535857e+00	6.230479e-01
5.081898e-02	5.624849e+00	5.031018e-01
6.735534e-02	8.000007e+00	4.697766e-01
9.075929e-02	9.673999e+00	3.561048e-01
1.222300e-01	1.153190e+01	2.781398e-01
1.649867e-01	1.407305e+01	2.152386e-01
2.230488e-01	1.507432e+01	1.477449e-01
3.010993e-01	1.615878e+01	1.015513e-01
4.065910e-01	1.659689e+01	6.653622e-02
5.489584e-01	1.671483e+01	4.285332e-02
7.411605e-01	1.667375e+01	2.727394e-02
1.000560e+00	1.657842e+01	1.731702e-02
1.350759e+00	1.771299e+01	1.180200e-02
1.774083e+00	2.056930e+01	1.076903e-02
2.227740e+00	2.342528e+01	2.335826e-02
