1.777153e-02	2.964424e-06	1.482212e-06
2.899324e-02	4.729375e-06	1.365253e-06
3.808360e-02	4.132512e-04	9.240578e-05
5.034329e-02	4.954327e-04	6.870416e-05
6.683296e-02	1.474550e-03	1.283431e-04
9.045854e-02	1.696622e-03	9.255831e-05
1.224649e-01	4.142864e-03	1.429424e-04
1.654394e-01	5.681046e-03	1.255346e-04
2.232086e-01	1.045425e-02	1.472575e-04
3.011090e-01	2.291310e-02	2.059651e-04
4.065824e-01	7.522887e-02	4.299705e-04
5.489802e-01	1.940327e-01	7.075644e-04
7.411939e-01	8.686941e-01	2.018364e-03
1.000563e+00	7.905126e-01	1.171615e-03
1.350756e+00	1.759447e+00	1.661836e-03
1.774526e+00	6.069463e+00	4.489287e-03
2.228694e+00	2.757587e+00	3.858863e-03
