1.777153e-02	3.102652e+00	1.551326e+00
2.899324e-02	2.947205e+00	8.507849e-01
3.808360e-02	5.718571e+00	1.278711e+00
5.034329e-02	1.080219e+01	1.497995e+00
6.683296e-02	1.363200e+01	1.186513e+00
9.045854e-02	1.526599e+01	8.328280e-01
1.224649e-01	2.459409e+01	8.485768e-01
1.654394e-01	3.844982e+01	8.496290e-01
2.232086e-01	5.932837e+01	8.356937e-01
3.011090e-01	8.808307e+01	7.917759e-01
4.065824e-01	1.162296e+02	6.643104e-01
5.489802e-01	1.486268e+02	5.419860e-01
7.411939e-01	1.801738e+02	4.186241e-01
1.000563e+00	2.107205e+02	3.123077e-01
1.350756e+00	2.446552e+02	2.310821e-01
1.774526e+00	2.668830e+02	1.974004e-01
2.228694e+00	2.804148e+02	3.924020e-01
