1.777153e-02	6.610598e-01	3.305299e-01
2.899324e-02	6.913295e-01	1.995696e-01
3.808360e-02	2.056950e+00	4.599481e-01
5.034329e-02	3.399576e+00	4.714363e-01
6.683296e-02	5.572956e+00	4.850636e-01
9.045854e-02	7.935696e+00	4.329277e-01
1.224649e-01	8.628867e+00	2.977242e-01
1.654394e-01	8.928360e+00	1.972908e-01
2.232086e-01	8.677906e+00	1.222361e-01
3.011090e-01	8.082588e+00	7.265413e-02
4.065824e-01	7.405817e+00	4.232794e-02
5.489802e-01	6.885157e+00	2.510758e-02
7.411939e-01	6.452412e+00	1.499183e-02
1.000563e+00	6.095671e+00	9.034362e-03
1.350756e+00	6.435343e+00	6.078321e-03
1.774526e+00	7.510316e+00	5.555016e-03
2.228694e+00	8.528197e+00	1.193404e-02
