1.256637e-02	7.224608e+00	3.230943e+00
1.910289e-02	5.403585e-01	1.559881e-01
2.862504e-02	3.977988e+00	6.924788e-01
3.889016e-02	5.190098e+00	7.129148e-01
5.081898e-02	5.383176e+00	4.814859e-01
6.735534e-02	8.118420e+00	4.767300e-01
9.075929e-02	9.270322e+00	3.412453e-01
1.222300e-01	1.252162e+01	3.020109e-01
1.649867e-01	1.623800e+01	2.483502e-01
2.230488e-01	1.945746e+01	1.907044e-01
3.010993e-01	2.228507e+01	1.400525e-01
4.065910e-01	2.361665e+01	9.467815e-02
5.489584e-01	2.202016e+01	5.645508e-02
7.411605e-01	1.850963e+01	3.027697e-02
1.000560e+00	1.488316e+01	1.554623e-02
1.350759e+00	1.325373e+01	8.830841e-03
1.774083e+00	1.310774e+01	6.862539e-03
2.227740e+00	1.344071e+01	1.340226e-02
