1.256637e-02	1.044991e+03	4.673341e+02
1.910289e-02	1.499504e+01	4.328694e+00
2.862504e-02	1.582425e+02	2.754648e+01
3.889016e-02	1.697800e+02	2.332108e+01
5.081898e-02	1.475431e+02	1.319665e+01
6.735534e-02	2.193317e+02	1.287960e+01
9.075929e-02	2.374006e+02	8.738838e+00
1.222300e-01	2.535982e+02	6.116574e+00
1.649867e-01	2.965092e+02	4.534925e+00
2.230488e-01	3.139518e+02	3.077072e+00
3.010993e-01	3.333376e+02	2.094889e+00
4.065910e-01	3.390405e+02	1.359199e+00
5.489584e-01	3.433781e+02	8.803495e-01
7.411605e-01	3.550553e+02	5.807787e-01
1.000560e+00	3.678235e+02	3.842107e-01
1.350759e+00	3.782554e+02	2.520281e-01
1.774083e+00	3.581580e+02	1.875131e-01
2.227740e+00	3.311219e+02	3.301746e-01
