1.777153e-02	1.460259e-03	7.301295e-04
2.899324e-02	3.905431e-03	1.127401e-03
3.808360e-02	6.033849e-03	1.349210e-03
5.034329e-02	9.076774e-03	1.258722e-03
6.683296e-02	1.607762e-02	1.399377e-03
9.045854e-02	2.162616e-02	1.179804e-03
1.224649e-01	3.469161e-02	1.196974e-03
1.654394e-01	5.828052e-02	1.287830e-03
2.232086e-01	9.426692e-02	1.327835e-03
3.011090e-01	1.548038e-01	1.391527e-03
4.065824e-01	2.557392e-01	1.461677e-03
5.489802e-01	3.918624e-01	1.428975e-03
7.411939e-01	5.629503e-01	1.307985e-03
1.000563e+00	7.926433e-01	1.174772e-03
1.350756e+00	1.139493e+00	1.076276e-03
1.774526e+00	1.652127e+00	1.221998e-03
2.228694e+00	2.259698e+00	3.162137e-03
