1.777153e-02	3.389415e-01	1.694708e-01
2.899324e-02	6.532259e-01	1.885701e-01
3.808360e-02	1.691268e+00	3.781791e-01
5.034329e-02	2.205838e+00	3.058948e-01
6.683296e-02	2.143119e+00	1.865346e-01
9.045854e-02	2.342773e+00	1.278087e-01
1.224649e-01	2.614781e+00	9.021850e-02
1.654394e-01	2.581487e+00	5.704333e-02
2.232086e-01	2.294828e+00	3.232472e-02
3.011090e-01	2.030845e+00	1.825520e-02
4.065824e-01	1.736755e+00	9.926420e-03
5.489802e-01	1.558154e+00	5.682002e-03
7.411939e-01	1.411226e+00	3.278908e-03
1.000563e+00	1.318670e+00	1.954394e-03
1.350756e+00	1.395431e+00	1.318015e-03
1.774526e+00	1.629155e+00	1.205007e-03
2.228694e+00	1.862168e+00	2.605848e-03
