1.777153e-02	8.021143e+00	4.010571e+00
2.899324e-02	6.598331e+00	1.904774e+00
3.808360e-02	1.060645e+01	2.371674e+00
5.034329e-02	1.411959e+01	1.958035e+00
6.683296e-02	2.210087e+01	1.923634e+00
9.045854e-02	3.123343e+01	1.703923e+00
1.224649e-01	3.665883e+01	1.264850e+00
1.654394e-01	4.713920e+01	1.041639e+00
2.232086e-01	5.410639e+01	7.621374e-01
3.011090e-01	6.681516e+01	6.005993e-01
4.065824e-01	7.760197e+01	4.435340e-01
5.489802e-01	8.730019e+01	3.183510e-01
7.411939e-01	9.949015e+01	2.311600e-01
1.000563e+00	1.142554e+02	1.693374e-01
1.350756e+00	1.331552e+02	1.257680e-01
1.774526e+00	1.464602e+02	1.083295e-01
2.228694e+00	1.556192e+02	2.177676e-01
