1.777153e-02	1.126873e+01	5.634367e+00
2.899324e-02	5.395517e+00	1.557552e+00
3.808360e-02	1.838037e+01	4.109975e+00
5.034329e-02	2.287900e+01	3.172746e+00
6.683296e-02	2.589171e+01	2.253584e+00
9.045854e-02	2.734170e+01	1.491612e+00
1.224649e-01	1.840973e+01	6.351961e-01
1.654394e-01	1.783015e+01	3.939945e-01
2.232086e-01	2.006212e+01	2.825931e-01
3.011090e-01	2.775275e+01	2.494686e-01
4.065824e-01	3.818380e+01	2.182395e-01
5.489802e-01	4.894287e+01	1.784763e-01
7.411939e-01	5.935506e+01	1.379083e-01
1.000563e+00	6.775401e+01	1.004179e-01
1.350756e+00	7.682353e+01	7.256149e-02
1.774526e+00	8.321554e+01	6.155050e-02
2.228694e+00	8.777295e+01	1.228262e-01
