1.256637e-02	1.867360e+00	8.351089e-01
1.910289e-02	4.696508e-01	1.355765e-01
2.862504e-02	7.500780e-01	1.305718e-01
3.889016e-02	1.919382e+00	2.636474e-01
5.081898e-02	2.438004e+00	2.180617e-01
6.735534e-02	2.793063e+00	1.640143e-01
9.075929e-02	2.959460e+00	1.089392e-01
1.222300e-01	3.032610e+00	7.314400e-02
1.649867e-01	2.886306e+00	4.414427e-02
2.230488e-01	2.703163e+00	2.649396e-02
3.010993e-01	2.414789e+00	1.517595e-02
4.065910e-01	2.149880e+00	8.618779e-03
5.489584e-01	1.929319e+00	4.946370e-03
7.411605e-01	1.738736e+00	2.844123e-03
1.000560e+00	1.632907e+00	1.705655e-03
1.350759e+00	1.722983e+00	1.148008e-03
1.774083e+00	1.986150e+00	1.039846e-03
2.227740e+00	2.262035e+00	2.255563e-03
