1.777153e-02	2.034892e+00	1.017446e+00
2.899324e-02	4.259882e+00	1.229722e+00
3.808360e-02	5.413137e+00	1.210414e+00
5.034329e-02	7.242688e+00	1.004380e+00
6.683296e-02	9.310228e+00	8.103514e-01
9.045854e-02	9.719435e+00	5.302386e-01
1.224649e-01	1.261720e+01	4.353346e-01
1.654394e-01	1.445276e+01	3.193638e-01
2.232086e-01	1.586586e+01	2.234849e-01
3.011090e-01	1.756674e+01	1.579069e-01
4.065824e-01	1.829984e+01	1.045927e-01
5.489802e-01	1.823345e+01	6.649054e-02
7.411939e-01	1.791663e+01	4.162833e-02
1.000563e+00	1.859370e+01	2.755762e-02
1.350756e+00	2.110363e+01	1.993283e-02
1.774526e+00	2.434215e+01	1.800471e-02
2.228694e+00	2.865653e+01	4.010087e-02
