1.777153e-02	1.143121e-03	5.715604e-04
2.899324e-02	1.473530e-03	4.253714e-04
3.808360e-02	2.908989e-03	6.504697e-04
5.034329e-02	4.838742e-03	6.710128e-04
6.683296e-02	1.055339e-02	9.185543e-04
9.045854e-02	1.925374e-02	1.050378e-03
1.224649e-01	2.906216e-02	1.002740e-03
1.654394e-01	4.299859e-02	9.501435e-04
2.232086e-01	5.970877e-02	8.410520e-04
3.011090e-01	8.656142e-02	7.780979e-04
4.065824e-01	1.178983e-01	6.738476e-04
5.489802e-01	1.576248e-01	5.747987e-04
7.411939e-01	1.994395e-01	4.633869e-04
1.000563e+00	2.314239e-01	3.429922e-04
1.350756e+00	2.649685e-01	2.502685e-04
1.774526e+00	3.137113e-01	2.320370e-04
2.228694e+00	4.148868e-01	5.805770e-04
