1.256637e-02	1.755491e+00	7.850795e-01
1.910289e-02	4.727119e-01	1.364602e-01
2.862504e-02	6.330339e-01	1.101971e-01
3.889016e-02	1.687726e+00	2.318270e-01
5.081898e-02	2.676334e+00	2.393786e-01
6.735534e-02	3.440143e+00	2.020121e-01
9.075929e-02	5.053083e+00	1.860065e-01
1.222300e-01	6.939468e+00	1.673741e-01
1.649867e-01	9.757256e+00	1.492312e-01
2.230488e-01	1.325886e+01	1.299513e-01
3.010993e-01	1.731495e+01	1.088173e-01
4.065910e-01	2.183909e+01	8.755201e-02
5.489584e-01	2.554672e+01	6.549645e-02
7.411605e-01	2.848299e+01	4.659080e-02
1.000560e+00	3.012946e+01	3.147178e-02
1.350759e+00	3.309475e+01	2.205073e-02
1.774083e+00	3.835858e+01	2.008258e-02
2.227740e+00	4.412220e+01	4.399596e-02
