1.777153e-02	2.477307e+00	1.238654e+00
2.899324e-02	5.077945e+00	1.465877e+00
3.808360e-02	6.359197e+00	1.421960e+00
5.034329e-02	7.575771e+00	1.050570e+00
6.683296e-02	6.540942e+00	5.693159e-01
9.045854e-02	5.077255e+00	2.769870e-01
1.224649e-01	4.096639e+00	1.413475e-01
1.654394e-01	2.896703e+00	6.400870e-02
2.232086e-01	2.233743e+00	3.146429e-02
3.011090e-01	2.174260e+00	1.954435e-02
4.065824e-01	2.475557e+00	1.414904e-02
5.489802e-01	2.760930e+00	1.006808e-02
7.411939e-01	3.026226e+00	7.031272e-03
1.000563e+00	3.263734e+00	4.837163e-03
1.350756e+00	3.639217e+00	3.437319e-03
1.774526e+00	4.116883e+00	3.045058e-03
2.228694e+00	4.543013e+00	6.357322e-03
