1.777153e-02	1.931428e-01	9.657141e-02
2.899324e-02	6.867101e-01	1.982361e-01
3.808360e-02	1.125139e+00	2.515886e-01
5.034329e-02	3.169010e+00	4.394627e-01
6.683296e-02	4.155496e+00	3.616895e-01
9.045854e-02	5.408177e+00	2.950402e-01
1.224649e-01	7.742189e+00	2.671309e-01
1.654394e-01	1.016027e+01	2.245123e-01
2.232086e-01	1.101552e+01	1.551636e-01
3.011090e-01	1.164367e+01	1.046645e-01
4.065824e-01	1.186583e+01	6.781915e-02
5.489802e-01	1.164082e+01	4.244969e-02
7.411939e-01	1.143600e+01	2.657093e-02
1.000563e+00	1.122932e+01	1.664292e-02
1.350756e+00	1.192891e+01	1.126711e-02
1.774526e+00	1.383659e+01	1.023426e-02
2.228694e+00	1.571509e+01	2.199110e-02
